0	1	date
-111.88361	40.7547	04/13/2020
-113.16557	37.75164	05/03/2020
-112.83945	37.886163	05/21/2020
-112.04427	41.126476	04/27/2020
-113.5987	37.118352	04/13/2020
-111.79449	40.394235	04/15/2020
-111.86371	40.759246	04/16/2020
-111.95239	40.696596	05/01/2020
-112.01932	41.270319	04/16/2020
-111.8158	40.625621	05/03/2020
-112.04427	41.126476	04/30/2020
-112.04427	41.126476	04/27/2020
-111.87491	40.777746	08/08/2020
-111.85657	40.706246	04/28/2020
-111.88821	40.581595	04/14/2020
-111.88361	40.7547	05/03/2020
-111.87294	40.514843	05/01/2020
-111.89052	40.366648	04/28/2020
-111.88821	40.581595	05/01/2020
-111.70561	40.311854	04/14/2020
-110.01689	40.328012	04/08/2020
-111.80902	40.558748	04/16/2020
-111.90581	40.843012	04/06/2020
-112.040435	40.494675	04/27/2020
-112.01932	41.270319	04/16/2020
-111.88938	40.718113	04/12/2020
-113.55568	37.075039	04/03/2020
-111.94608	41.188093	05/03/2020
-111.9675	41.165551	07/31/2020
-111.98346	41.224911	04/13/2020
-112.04427	41.126476	05/12/2020
-111.89875	40.754746	04/13/2020
-111.83797	40.662797	05/01/2020
-111.88821	40.581595	04/29/2020
-111.9579	40.653086	04/05/2020
-111.97625	41.07221	04/06/2020
-112.014705	40.306718	04/28/2020
-111.97889	40.594222	04/15/2020
-111.5783	39.353561	04/13/2020
-111.88394	40.659997	05/01/2020
-111.97625	41.07221	04/07/2020
-111.7162	40.338552	04/28/2020
-111.78042	41.730637	04/14/2020
-111.89052	40.366648	04/15/2020
-111.71141	41.059771	04/08/2020
-111.83797	40.662797	04/11/2020
-111.7162	40.338552	04/16/2020
-109.54223	40.514262	04/10/2020
-111.96088	40.561598	04/11/2020
-112.01932	41.270319	04/27/2020
-112.29455	40.560528	05/03/2020
-111.99899	40.688246	04/15/2020
-113.5987	37.118352	04/09/2020
-111.89052	40.366648	04/16/2020
-113.16557	37.75164	04/03/2020
-113.55568	37.075039	04/04/2020
-111.97625	41.07221	04/06/2020
-111.81304	41.364638	05/03/2020
-111.89052	40.366648	04/16/2020
-111.88704	40.614997	04/27/2020
-111.88821	40.581595	04/03/2020
-112.04427	41.126476	04/04/2020
-111.88704	40.614997	04/28/2020
-111.6491	40.280454	04/10/2020
-111.7162	40.338552	04/07/2020
-110.46066	40.169399	05/03/2020
-111.92226	40.659514	04/28/2020
-111.86044	40.737132	04/27/2020
-111.88704	40.614997	04/12/2020
-113.55568	37.075039	04/04/2020
-113.49671	37.144146	04/04/2020
-111.78042	41.730637	04/15/2020
-111.80904	41.780998	04/08/2020
-111.94077	40.750628	05/03/2020
-111.8158	40.625621	04/10/2020
-111.88361	40.7547	04/10/2020
-112.01932	41.270319	04/03/2020
-112.04427	41.126476	04/14/2020
-111.88847	40.988347	04/30/2020
-112.040435	40.494675	04/09/2020
-113.55568	37.075039	04/30/2020
-111.89052	40.366648	04/15/2020
-111.88847	40.988347	04/28/2020
-111.8158	40.625621	04/28/2020
-113.55568	37.075039	04/07/2020
-111.81304	41.364638	04/15/2020
-111.8222	40.680064	04/28/2020
-111.33259	40.511413	05/02/2020
-111.97889	40.594222	05/03/2020
-111.71067	40.278086	05/01/2020
-111.87249	40.876312	04/13/2020
-111.49362	40.648541	04/28/2020
-113.5987	37.118352	04/07/2020
-111.94077	40.750628	04/29/2020
-111.66405	40.043907	04/15/2020
-111.93004	41.032893	04/29/2020
-111.96327	40.503746	04/27/2020
-111.999793	40.562169	04/08/2020
-111.73333	40.38584	04/15/2020
-111.7162	40.338552	07/30/2020
-111.88938	40.718113	04/13/2020
-110.78678	39.578473	04/13/2020
-110.35905	38.983076	04/06/2020
-111.88821	40.581595	05/04/2020
-111.86371	40.759246	05/03/2020
-111.67485	40.301444	04/10/2020
-111.33259	40.511413	04/12/2020
-111.79449	40.394235	05/03/2020
-111.88938	40.718113	04/27/2020
-111.76279	40.465161	04/06/2020
-112.29455	40.560528	04/07/2020
-111.8222	40.680064	04/15/2020
-111.70561	40.311854	04/10/2020
-111.59577	40.168205	04/27/2020
-111.94077	40.750628	05/01/2020
-111.96327	40.503746	04/30/2020
-111.95239	40.696596	04/13/2020
-111.71141	41.059771	05/26/2020
-111.70561	40.311854	04/30/2020
-113.55568	37.075039	04/06/2020
-111.81123	40.744646	05/15/2020
-111.89052	40.366648	04/14/2020
-111.78042	41.730637	04/08/2020
-111.87249	40.876312	04/05/2020
-110.78678	39.578473	04/30/2020
-111.92226	40.659514	04/14/2020
-111.96366	41.314075	04/27/2020
-111.88361	40.7547	04/10/2020
-111.9675	41.165551	04/14/2020
-111.49362	40.648541	04/28/2020
-109.54223	40.514262	04/15/2020
-111.89875	40.754746	04/10/2020
-111.72117	40.025007	05/01/2020
-111.88361	40.7547	04/16/2020
-111.6491	40.280454	04/30/2020
-111.88394	40.659997	04/06/2020
-111.78042	41.730637	04/14/2020
-112.22327	41.688721	05/18/2020
-111.97625	41.07221	04/27/2020
-111.88938	40.718113	04/15/2020
-111.97625	41.07221	04/06/2020
-111.88938	40.718113	04/11/2020
-111.49362	40.648541	04/15/2020
-111.96088	40.561598	04/27/2020
-112.20857	37.638578	04/11/2020
-113.49671	37.144146	05/26/2020
-112.04736	41.508605	04/27/2020
-111.67485	40.301444	04/08/2020
-111.53674	40.726899	04/11/2020
-112.22327	41.688721	04/13/2020
-111.88704	40.614997	04/05/2020
-111.88361	40.7547	04/15/2020
-111.93004	41.032893	04/14/2020
-111.79449	40.394235	04/13/2020
-111.68006	40.230954	04/15/2020
-111.71067	40.278086	04/07/2020
-111.88394	40.659997	04/28/2020
-111.9579	40.653086	04/14/2020
-111.97625	41.07221	04/15/2020
-111.85657	40.706246	04/15/2020
-113.24183	37.130927	04/10/2020
-111.86371	40.759246	04/13/2020
-111.89875	40.754746	04/28/2020
-111.6491	40.280454	04/15/2020
-111.88821	40.581595	04/13/2020
-111.79449	40.394235	04/29/2020
-109.49392	38.572778	04/13/2020
-111.6491	40.280454	04/28/2020
-111.81123	40.744646	05/03/2020
-113.5987	37.118352	04/09/2020
-111.49837	40.518775	04/27/2020
-111.88938	40.718113	04/27/2020
-111.92835	38.917381	04/13/2020
-111.65408	40.10637	04/28/2020
-112.06279	41.086069	04/09/2020
-111.97625	41.07221	05/03/2020
-111.88821	40.581595	04/16/2020
-111.87249	40.876312	04/27/2020
-111.95239	40.696596	04/15/2020
-111.78042	41.730637	04/15/2020
-111.94077	40.750628	04/11/2020
